"Regressor_A","Regressor_B","Dataset","BAGG","BOOS","CBAS","RASS"
"Regressor_18","Regressor_13","concrete",0.1,0.17,0.33,0.17
"Regressor_18","Regressor_14","concrete",0.06,0.12,0.39,0.14
"Regressor_18","Regressor_15","concrete",0.08,0.15,0.4,0.18
"Regressor_18","Regressor_16","concrete",0.09,0.08,0.4,0.08
"Regressor_18","Regressor_17","concrete",0.09,0.12,0.4,0.17
"Regressor_18","Regressor_19","concrete",0.07,0.24,0.4,0.12
"Regressor_18","Regressor_2","concrete",0.12,0.13,0.13,0.24
"Regressor_18","Regressor_20","concrete",0.09,0.07,0.38,0.2
"Regressor_18","Regressor_21","concrete",0.09,0.17,0.25,0.1
"Regressor_18","Regressor_22","concrete",0.11,0.09,0.3,0.14
"Regressor_18","Regressor_23","concrete",0.06,0.17,0.41,0.15
"Regressor_18","Regressor_24","concrete",0.09,0.07,0.3,0.18
"Regressor_18","Regressor_25","concrete",0.07,0.14,0.42,0.16
"Regressor_18","Regressor_26","concrete",0.11,0.11,0.37,0.23
"Regressor_18","Regressor_27","concrete",0.07,0.17,0.31,0.16
"Regressor_18","Regressor_28","concrete",0.08,0.1,0.37,0.18
"Regressor_18","Regressor_29","concrete",0.12,0.12,0.34,0.2
"Regressor_18","Regressor_3","concrete",0.09,0.13,0.35,0.18
"Regressor_18","Regressor_30","concrete",0.11,0.14,0.11,0.11
"Regressor_18","Regressor_31","concrete",0.08,0.16,0.24,0.1
"Regressor_18","Regressor_32","concrete",0.08,0.09,0.35,0.14
"Regressor_18","Regressor_33","concrete",0.07,0.12,0.39,0.15
"Regressor_18","Regressor_34","concrete",0.06,0.12,0.41,0.15
"Regressor_18","Regressor_35","concrete",0.11,0.13,0.2,0.28
"Regressor_18","Regressor_36","concrete",0.08,0.1,0.11,0.13
"Regressor_18","Regressor_4","concrete",0.07,0.09,0.36,0.15
"Regressor_18","Regressor_5","concrete",0.08,0.18,0.26,0.12
"Regressor_18","Regressor_6","concrete",0.11,0.08,0.36,0.13
"Regressor_18","Regressor_7","concrete",0.08,0.12,0.31,0.14
"Regressor_18","Regressor_8","concrete",0.1,0.09,0.4,0.17
"Regressor_18","Regressor_9","concrete",0.1,0.13,0.26,0.14
"Regressor_19","Regressor_1","concrete",0.09,0.17,0.19,0.11
"Regressor_19","Regressor_10","concrete",0.1,0.16,0.31,0.3
"Regressor_19","Regressor_11","concrete",0.11,0.17,0.18,0.18
"Regressor_19","Regressor_12","concrete",0.11,0.18,0.24,0.21
"Regressor_19","Regressor_13","concrete",0.07,0.15,0.38,0.13
"Regressor_19","Regressor_14","concrete",0.12,0.13,0.16,0.13
"Regressor_19","Regressor_15","concrete",0.07,0.18,0.23,0.2
"Regressor_19","Regressor_16","concrete",0.09,0.18,0.2,0.07
"Regressor_19","Regressor_17","concrete",0.08,0.18,0.18,0.19
"Regressor_19","Regressor_18","concrete",0.07,0.19,0.31,0.12
"Regressor_19","Regressor_2","concrete",0.13,0.1,0.24,0.27
"Regressor_19","Regressor_20","concrete",0.1,0.15,0.14,0.2
"Regressor_19","Regressor_21","concrete",0.06,0.15,0.4,0.13
"Regressor_19","Regressor_22","concrete",0.08,0.15,0.18,0.18
"Regressor_19","Regressor_23","concrete",0.08,0.21,0.25,0.15
"Regressor_19","Regressor_24","concrete",0.07,0.23,0.12,0.17
"Regressor_19","Regressor_25","concrete",0.08,0.13,0.22,0.18
"Regressor_19","Regressor_26","concrete",0.1,0.19,0.19,0.2
"Regressor_19","Regressor_27","concrete",0.12,0.13,0.12,0.11
"Regressor_19","Regressor_28","concrete",0.09,0.1,0.15,0.12
"Regressor_19","Regressor_29","concrete",0.15,0.22,0.19,0.21
"Regressor_19","Regressor_3","concrete",0.08,0.22,0.24,0.15
"Regressor_19","Regressor_30","concrete",0.07,0.15,0.28,0.08
"Regressor_19","Regressor_31","concrete",0.09,0.23,0.31,0.1
"Regressor_19","Regressor_32","concrete",0.11,0.16,0.15,0.07
